date,UV,exTemp,exHumid,Win_dir,Win_speed,Temp_inL(F),Temp_inL(C),Temp_inH(F),Temp_inH(C),Humi_inL(F),Humi_inL(C),Humi_inH(F),Humi_inH(C),heater_1,CirFan,Insolation,NutSol_Temp,NutSol_EC,NutSol_pH,NutSol_inTemp,NutSol_exTemp,NutSol_inHumid,NutSol_exHumid,NutSol_Insolatn,NutSol_UV,GHa01_height,GHb01_height,GHb02_height,GHb03_height,GHc01_height,GHc02_height,GHc03_height,GHd01_height,GHd02_height,GHd03_height,GHe01_height,GHe02_height,GHe03_height,GHf01_height,GHf03_height
2023-11-24 9:30,500.5,2,48.1,141.7,0.82,11.33,11.47,19.9,12.68,73.7,72.36,44.96,73.58,0,0.35,249091,16,0.5,6.54,19.84,2,45.31,48.1,246248,491.6,5.79,2.2,5.39,1.4,7.39,5.79,1.4,3.79,6.6,9.79,8.98,7.89,5.49,4.59,5.19
2023-11-24 9:40,658.5,2,48.7,142.3,0.82,11.33,11.47,21.53,12.68,73.7,72.36,43.73,73.58,0,0.35,293925,16,0.5,6.54,21.45,2,44.1,48.2,293963,658.9,5.84,2.22,5.44,1.41,7.44,5.84,1.41,3.84,6.62,9.87,9.09,7.98,5.54,4.65,5.25
2023-11-24 9:50,556.6,2,50.2,161.7,0.87,11.33,11.47,22.22,12.68,73.7,72.36,41.89,73.58,0,0.35,259184,16,0.49,6.53,22.2,2,42.29,50.4,258724,547.6,5.89,2.24,5.48,1.41,7.48,5.89,1.41,3.89,6.65,9.95,9.19,8.07,5.6,4.72,5.3
2023-11-24 10:00,1001.2,2.6,45.8,111.9,1.22,11.33,11.47,23.22,12.68,73.7,72.36,39.81,73.58,0,0.35,392372,16,0.49,6.53,23.11,2.5,40.29,46.1,393146,1004,5.94,2.26,5.52,1.42,7.52,5.94,1.42,3.94,6.68,10.04,9.3,8.17,5.65,4.78,5.36
2023-11-24 10:10,865.4,2.5,47,109.3,1.12,11.33,11.47,24.16,12.68,73.7,72.36,37.87,73.58,0,0.35,353818,16,0.5,6.52,24.13,2.5,37.81,46.5,330062,783.7,5.99,2.28,5.56,1.43,7.56,5.99,1.43,3.99,6.71,10.12,9.4,8.26,5.7,4.84,5.41
2023-11-24 10:20,677.4,2.3,50.2,110.1,0.92,11.33,11.47,24.43,12.68,73.7,72.36,38.41,73.58,0,0.35,300242,16,0.5,6.52,24.42,2.3,38.13,49.8,279332,608.9,6.04,2.3,5.6,1.43,7.6,6.04,1.43,4.04,6.73,10.2,9.51,8.35,5.75,4.9,5.47
2023-11-24 10:30,845,2.5,51.6,142.3,0.66,11.33,11.47,25.14,12.68,73.7,72.36,39.27,73.58,0,0.35,351285,16,0.5,6.52,25.13,2.4,39.74,51.5,329050,769,6.08,2.32,5.64,1.44,7.64,6.08,1.44,4.08,6.76,10.29,9.61,8.45,5.8,4.97,5.53
2023-11-24 10:40,504.9,2,52.8,163,0.92,11.33,11.47,24.25,12.68,73.7,72.36,40.18,73.58,0,0.35,250524,16,0.5,6.52,24.34,2,40.4,52.6,266645,556.1,6.13,2.34,5.69,1.45,7.69,6.13,1.45,4.13,6.79,10.37,9.71,8.54,5.86,5.03,5.58
2023-11-24 10:50,647.2,2,54.2,146.9,0.87,11.33,11.47,22.81,12.68,73.7,72.36,42.7,73.58,0,0.35,293509,16,0.49,6.53,22.83,2,43.1,54.2,288173,633,6.18,2.36,5.73,1.45,7.73,6.18,1.45,4.18,6.82,10.45,9.82,8.64,5.91,5.09,5.64
2023-11-24 11:00,354.2,1.3,58.6,108.3,0.92,11.33,11.47,21.33,12.68,73.7,72.36,44.56,73.58,0,0.35,203243,16,0.49,6.52,21.42,1.3,44.39,58.3,182356,284.2,6.23,2.38,5.77,1.46,7.77,6.23,1.46,4.23,6.85,10.54,9.92,8.73,5.96,5.15,5.69
2023-11-24 11:10,1200.22,2,56.33,125.33,0.68,11.33,11.47,22.58,12.68,73.7,72.36,44.09,73.58,0,0.35,457458.89,16,0.49,6.52,22.38,1.78,44.11,57,430236.67,1113.56,6.28,2.4,5.81,1.47,7.81,6.28,1.47,4.28,6.87,10.62,10.02,8.82,6.01,5.21,5.75
2023-11-24 11:20,1338.4,3,53.6,119.2,0.41,11.33,11.47,23.86,12.68,73.7,72.36,35.68,73.58,0,0.35,500560,16,0.49,6.52,24.06,3,35.18,53,498904,1333.6,6.33,2.43,5.85,1.48,7.85,6.33,1.48,4.33,6.9,10.71,10.14,8.92,6.07,5.28,5.81
2023-11-24 11:30,1496.33,3,51.17,129.5,0.77,11.33,11.47,22.82,12.68,73.7,72.36,37.52,73.58,0,0.35,549046.67,16,0.48,6.54,22.57,3,37.7,51.17,517820,1394.17,6.37,2.45,5.89,1.48,7.89,6.37,1.48,4.37,6.93,10.78,10.23,9,6.11,5.34,5.85
2023-11-24 11:40,1083.38,2.75,53,147.63,0.77,11.33,11.47,20.85,12.68,73.7,72.36,35.4,73.58,0,0.35,423555,16,0.48,6.54,21.35,2.75,34.6,52.75,372008.75,909.88,6.43,2.47,5.94,1.49,7.94,6.43,1.49,4.43,6.96,10.88,10.35,9.11,6.17,5.41,5.92
2023-11-24 11:50,1089.8,2.8,50.8,140.8,0.82,11.33,11.47,22.68,12.68,73.7,72.36,38.72,73.58,0,0.35,426111,16,0.48,6.54,22.41,2.7,38.5,50.9,356857,859.3,6.47,2.49,5.98,1.5,7.98,6.47,1.5,4.47,6.98,10.95,10.44,9.2,6.22,5.47,5.97
2023-11-24 12:00,535.8,3,47.6,90.2,1.02,11.33,11.47,22.46,12.68,73.7,72.36,32.34,73.58,0,0.35,260400,16,0.48,6.54,23.4,3,31.44,48,321558,738.2,6.53,2.51,6.03,1.5,8.03,6.53,1.5,4.53,7.02,11.05,10.56,9.31,6.28,5.54,6.03
2023-11-24 12:10,749.1,2.8,48,103.6,0.71,11.33,11.47,20.11,12.68,73.7,72.36,38.43,73.58,0,0.35,322663,16,0.48,6.54,19.99,2.9,37.91,48.2,240652,476.1,6.57,2.53,6.06,1.51,8.06,6.57,1.51,4.57,7.04,11.12,10.65,9.39,6.33,5.59,6.08
2023-11-24 12:20,1171.25,2.5,47.5,147.88,0.45,11.33,11.47,22.55,12.68,73.7,72.36,40.04,73.58,0,0.35,450121.25,16,0.48,6.55,22.26,2.5,39.94,47.75,404953.75,1021,6.61,2.55,6.1,1.52,8.1,6.61,1.52,4.61,7.07,11.2,10.74,9.47,6.37,5.65,6.13
2023-11-24 12:30,1382.25,3.75,44,161.5,1.02,11.33,11.47,23.55,12.68,73.7,72.36,32.03,73.58,0,0.35,513182.5,16,0.48,6.55,23.38,4,31.98,43.5,545937.5,1495,6.68,2.58,6.15,1.53,8.15,6.68,1.53,4.68,7.1,11.3,10.88,9.59,6.44,5.73,6.2
2023-11-24 12:40,547.8,3.1,45.2,103.6,1.02,11.33,11.47,25.02,12.68,73.7,72.36,35.03,73.58,0,0.35,263579,16,0.48,6.54,25,3.1,35.14,45,325332,757.1,6.72,2.59,6.19,1.53,8.19,6.72,1.53,4.72,7.12,11.37,10.96,9.67,6.48,5.78,6.25
2023-11-24 12:50,1192.75,3.75,44.25,87.5,0.64,11.33,11.47,22.8,12.68,73.7,72.36,32.45,73.58,0,0.35,453595,16,0.48,6.54,22.68,3.5,32.65,43,549982.5,1503,6.77,2.62,6.23,1.54,8.23,6.77,1.54,4.77,7.16,11.47,11.08,9.78,6.54,5.85,6.31
2023-11-24 13:00,665.1,3.1,45.3,95.8,0.82,11.33,11.47,20.85,12.68,73.7,72.36,38.26,73.58,0,0.35,294472,16,0.48,6.54,20.85,3.1,37.97,45.2,217657,414.4,6.81,2.63,6.27,1.54,8.27,6.81,1.54,4.81,7.18,11.54,11.17,9.85,6.59,5.9,6.36
2023-11-24 13:10,894.33,3.44,42.56,111.44,1.19,11.33,11.47,24.06,12.68,73.7,72.36,38.03,73.58,0,0.35,365694.44,16,0.48,6.55,23.8,3.33,38.41,42.56,385284.44,954.56,6.86,2.66,6.31,1.55,8.31,6.86,1.55,4.86,7.21,11.62,11.28,9.95,6.64,5.97,6.41
2023-11-24 13:20,954.14,3.14,42.86,125.71,1.17,11.33,11.47,24.81,12.68,73.7,72.36,37.5,73.58,0,0.35,384347.14,16,0.48,6.54,24.8,3.14,37.53,42.43,344020,817.43,6.9,2.67,6.35,1.56,8.35,6.9,1.56,4.9,7.23,11.69,11.37,10.03,6.68,6.02,6.46
2023-11-24 13:30,559.7,3.1,42.8,179.8,1.17,11.33,11.47,21.57,12.68,73.7,72.36,33.86,73.58,0,0.35,265141,16.1,0.5,6.55,22.03,3.2,33.13,42.4,235757,458.4,6.96,2.7,6.39,1.57,8.39,6.96,1.57,4.96,7.26,11.79,11.48,10.14,6.74,6.09,6.53
2023-11-24 13:40,389.6,2.7,45.2,128.3,1.07,11.33,11.47,20.24,12.68,73.7,72.36,43.44,73.58,0,0.35,207743,16,0.51,6.53,20.26,2.8,42.99,44.8,185781,317.6,7.01,2.72,6.44,1.57,8.44,7.01,1.57,5.01,7.29,11.87,11.59,10.23,6.79,6.15,6.58
2023-11-24 13:50,126.9,2,46.6,98.7,0.77,11.33,11.47,18.83,12.68,73.7,72.36,46.99,73.58,0,0.35,134038,16,0.52,6.52,18.93,2,46.81,46.6,136047,132.1,7.06,2.74,6.48,1.58,8.48,7.06,1.58,5.06,7.32,11.95,11.69,10.32,6.85,6.22,6.64
2023-11-24 14:00,250.8,2,47.7,142.5,0.82,11.33,11.47,18.03,12.68,73.7,72.36,50.63,73.58,0,0.35,169623,16,0.53,6.53,18,2,50.33,47.3,173690,260.4,7.11,2.76,6.52,1.59,8.52,7.11,1.59,5.11,7.35,12.04,11.8,10.42,6.9,6.28,6.69
2023-11-24 14:10,501.4,2,48.9,155.5,0.97,11.33,11.47,19.02,12.68,73.7,72.36,50.12,73.58,0,0.35,245613,16,0.53,6.52,18.98,2,49.83,48.8,242577,491.5,7.15,2.78,6.56,1.59,8.56,7.15,1.59,5.15,7.37,12.12,11.9,10.51,6.95,6.34,6.75
2023-11-24 14:20,532,2,49.4,123.6,1.28,11.33,11.47,19.66,12.68,73.7,72.36,47.44,73.58,0,0.35,256981,16.4,0.52,6.52,19.64,2,47.8,49.7,254598,522.8,7.2,2.8,6.6,1.6,8.6,7.2,1.6,5.2,7.4,12.2,12.01,10.6,7,6.4,6.8
2023-11-24 14:30,238.8,2,49.7,137.1,1.17,11.33,11.47,19.62,12.68,73.7,72.36,47.53,73.58,0,0.35,171933,16.2,0.52,6.52,19.66,2,47.35,49.7,178275,260.5,7.25,2.82,6.64,1.61,8.64,7.25,1.61,5.25,7.43,12.29,12.11,10.7,7.05,6.47,6.86
2023-11-24 14:40,117.2,2,52.1,88.9,0.56,11.33,11.47,18.4,12.68,73.7,72.36,50.58,73.58,0,0.35,132329,16,0.53,6.52,18.43,2,50.39,51.6,132681,119,7.3,2.84,6.69,1.61,8.69,7.3,1.61,5.3,7.46,12.37,12.21,10.79,7.11,6.53,6.91
2023-11-24 14:50,93,2,52.8,117.4,0.56,11.33,11.47,17.39,12.68,73.7,72.36,51.65,73.58,0,0.35,115343,16,0.53,6.52,17.44,2,52.06,52.8,116909,97,7.35,2.86,6.73,1.62,8.73,7.35,1.62,5.35,7.48,12.45,12.32,10.89,7.16,6.59,6.97
2023-11-24 15:00,86.4,1.9,54,100.8,0.61,11.33,11.47,16.65,12.68,73.7,72.36,52.73,73.58,0,0.35,110114,16,0.52,6.52,16.65,2,53.02,53.9,109626,84.6,7.4,2.88,6.77,1.63,8.77,7.4,1.63,5.4,7.51,12.54,12.42,10.98,7.21,6.65,7.03
2023-11-24 15:10,75.9,1.7,53.9,176,0.36,11.33,11.47,16.14,12.68,73.7,72.36,53.59,73.58,0,0.35,100287,16,0.52,6.52,16.16,1.7,53.78,53.8,101876,76.7,7.45,2.91,6.81,1.64,8.81,7.45,1.64,5.45,7.54,12.62,12.53,11.07,7.26,6.72,7.08
2023-11-24 15:20,49.9,1.7,53,86.6,0.31,11.33,11.47,15.87,12.68,73.7,72.36,55.01,73.58,0,0.35,66410,16,0.52,6.52,15.91,1.7,54.7,52.8,68092,51.1,7.49,2.93,6.85,1.64,8.85,7.49,1.64,5.49,7.57,12.7,12.63,11.17,7.32,6.78,7.14
2023-11-24 15:30,46.5,1,52.5,112,0.77,11.33,11.47,15.54,12.68,73.7,72.36,57.1,73.58,0,0.35,61343,16,0.54,6.51,15.54,1,57.3,52.7,60496,45.8,7.54,2.95,6.89,1.65,8.89,7.54,1.65,5.54,7.6,12.79,12.73,11.26,7.37,6.84,7.19
2023-11-24 15:40,59.5,1.2,51,182.6,0.41,11.33,11.47,15.62,12.68,73.7,72.36,55.87,73.58,0,0.35,78916,16,0.51,6.54,15.61,1.1,55.77,50.8,82533,62.1,7.59,2.97,6.94,1.66,8.94,7.59,1.66,5.59,7.62,12.87,12.84,11.35,7.42,6.9,7.25
2023-11-24 15:50,109.7,1.6,50.1,166.2,0.77,11.33,11.47,16.09,12.68,73.7,72.36,54.3,73.58,0,0.35,121971,16,0.51,6.55,16,1.6,54.46,50.1,120838,107.7,7.64,2.99,6.98,1.66,8.98,7.64,1.66,5.64,7.65,12.95,12.94,11.45,7.47,6.97,7.3
2023-11-24 16:00,89,2.2,47.8,143.7,0.66,11.33,11.47,19.04,12.68,73.7,72.36,48.82,73.58,0,0.35,115533,16,0.51,6.54,18.95,2.1,49.08,47.7,119463,93.5,7.69,3.01,7.02,1.67,9.02,7.69,1.67,5.69,7.68,13.04,13.05,11.54,7.52,7.03,7.36
2023-11-24 16:10,47.5,2,47.8,171.4,0.82,11.33,11.47,19.11,12.68,73.7,72.36,49.65,73.58,0,0.35,63082,16,0.51,6.54,19.14,2,49.36,47.5,61608,46.5,7.74,3.03,7.06,1.68,9.06,7.74,1.68,5.74,7.71,13.12,13.15,11.64,7.58,7.09,7.41
2023-11-24 16:20,38.1,1.4,47.5,162.3,0.66,11.33,11.47,18.7,12.68,73.7,72.36,50.14,73.58,0,0.35,50276,16,0.5,6.53,18.72,1.4,50.45,47.8,50652,38.5,7.79,3.05,7.1,1.68,9.1,7.79,1.68,5.79,7.73,13.2,13.26,11.73,7.63,7.15,7.47
2023-11-24 16:30,26.6,1,49.2,151.6,0.82,11.33,11.47,17.81,12.68,73.7,72.36,50.78,73.58,0,0.35,35062,16,0.5,6.53,17.91,1,50.82,48.9,34996,26.6,7.83,3.07,7.14,1.69,9.14,7.83,1.69,5.83,7.76,13.29,13.36,11.82,7.68,7.22,7.53
2023-11-24 16:40,21.4,1,50.7,112.2,0.66,11.33,11.47,16.57,12.68,73.7,72.36,53.48,73.58,0,0.35,28410,16,0.5,6.53,16.64,1,53.59,50.9,28947,21.8,7.88,3.09,7.19,1.7,9.19,7.88,1.7,5.88,7.79,13.37,13.46,11.92,7.73,7.28,7.58
2023-11-24 16:50,14.1,1,52,103.3,0.31,11.33,11.47,15.62,12.68,73.7,72.36,56.17,73.58,0,0.35,18932,16,0.5,6.53,15.66,1,56.28,51.8,19566,14.6,7.93,3.11,7.23,1.7,9.23,7.93,1.7,5.93,7.82,13.45,13.57,12.01,7.78,7.34,7.64
2023-11-24 17:00,8.2,0.3,53.2,79.6,0.2,11.33,11.47,14.89,12.68,73.7,72.36,57.89,73.58,0,0.35,11384,16,0.52,6.54,14.91,0.4,57.75,53.3,11738,8.5,7.98,3.13,7.27,1.71,9.27,7.98,1.71,5.98,7.85,13.54,13.67,12.1,7.84,7.4,7.69
2023-11-24 17:10,3.7,0,53.9,92.9,0.2,11.33,11.47,14.19,12.68,73.7,72.36,58.94,73.58,0,0.35,5511,16,0.52,6.54,14.21,0,58.85,53.9,5748,3.9,8.03,3.16,7.31,1.72,9.31,8.03,1.72,6.03,7.87,13.62,13.78,12.2,7.89,7.47,7.75
2023-11-24 17:20,0.7,0,53.4,115.6,0.36,11.33,11.47,13.66,12.68,73.7,72.36,60.12,73.58,0,0.35,1770,16,0.53,6.54,13.67,0,60.06,53.5,1935,0.9,8.08,3.18,7.35,1.73,9.35,8.08,1.73,6.08,7.9,13.7,13.88,12.29,7.94,7.53,7.8
2023-11-24 17:30,0,0,52.8,105.2,0.41,11.33,11.47,13.24,12.68,73.7,72.36,60.78,73.58,0,0.35,319,16,0.52,6.53,13.28,0,60.79,52.9,364,0,8.13,3.2,7.39,1.73,9.39,8.13,1.73,6.13,7.93,13.79,13.98,12.39,7.99,7.59,7.86
2023-11-24 17:40,0,0,53.6,204.1,0.36,11.33,11.47,12.93,12.68,73.7,72.36,61.51,73.58,0,0.35,33,16,0.53,6.54,12.95,0,61.37,53.4,38,0,8.17,3.22,7.44,1.74,9.44,8.17,1.74,6.17,7.96,13.87,14.09,12.48,8.04,7.65,7.91
2023-11-25 6:40,0,-5.1,73.4,253,0,11.33,11.47,9.3,12.68,73.7,72.36,62.33,73.58,1,0.35,5,13,0.41,6.79,9.3,-5,62.18,73.7,3,0,11.97,6.25,11.53,4.53,12.97,11.69,4.53,9.12,10.4,18.69,20.53,18.53,11.97,12.25,11.97
2023-11-25 6:50,0,-6,74.4,253.2,0,11.33,11.47,9.3,12.68,73.7,72.36,61.95,73.58,1,0.35,82,13,0.43,6.8,9.3,-6,61.89,74.5,72,0,12.01,6.3,11.59,4.59,13.01,11.73,4.59,9.15,10.44,18.73,20.59,18.59,12.01,12.3,12.01
2023-11-25 7:00,0,-6,74.7,253.4,0,11.33,11.47,9.27,12.68,73.7,72.36,62.23,73.58,1,0.35,652,13,0.41,6.79,9.27,-6,61.87,74.4,599,0,12.06,6.36,11.65,4.65,13.06,11.77,4.65,9.18,10.47,18.77,20.65,18.65,12.06,12.36,12.06
2023-11-25 7:10,1.8,-6,75.2,253,0,11.33,11.47,9.2,12.68,73.7,72.36,61.15,73.58,1,0.35,2899,13,0.4,6.8,9.2,-6,61.29,75,2702,1.7,12.11,6.41,11.72,4.72,13.11,11.81,4.72,9.21,10.51,18.81,20.72,18.72,12.11,12.41,12.11
2023-11-25 7:20,5.4,-5.6,71.8,250.8,0.05,11.33,11.47,9.2,12.68,73.7,72.36,61.11,73.58,1,0.35,7576,13,0.4,6.81,9.2,-5.6,60.81,72.3,7293,5.1,12.16,6.47,11.78,4.78,13.16,11.85,4.78,9.23,10.54,18.85,20.78,18.78,12.16,12.47,12.16
2023-11-25 7:30,10.1,-5,70.9,291,0,11.33,11.47,9.2,12.68,73.7,72.36,62.09,73.58,1,0.35,14159,13,0.4,6.8,9.2,-5,61.9,70.7,13773,10,12.21,6.53,11.84,4.84,13.21,11.89,4.84,9.26,10.58,18.89,20.84,18.84,12.21,12.53,12.21
2023-11-25 7:40,15.3,-5.5,72.6,269.1,0,11.33,11.47,9.24,12.68,73.7,72.36,62.8,73.58,1,0.35,20643,13,0.39,6.81,9.23,-5.5,62.85,72.4,20303,15,12.26,6.58,11.9,4.9,13.26,11.94,4.9,9.29,10.61,18.94,20.9,18.9,12.26,12.58,12.26
2023-11-25 7:50,20,-5.2,71.2,273.4,0,11.33,11.47,9.3,12.68,73.7,72.36,62.67,73.58,1,0.35,26708,13,0.4,6.8,9.3,-5.2,62.67,71.4,26249,19.6,12.31,6.64,11.97,4.97,13.31,11.98,4.97,9.32,10.65,18.98,20.97,18.97,12.31,12.64,12.31
2023-11-25 8:00,24.6,-5,67.9,282.5,0,11.33,11.47,9.38,12.68,73.7,72.36,62.17,73.58,1,0.35,32708,13,0.39,6.81,9.37,-5,62.36,68,32397,24.4,12.36,6.69,12.03,5.03,13.36,12.02,5.03,9.35,10.68,19.02,21.03,19.03,12.36,12.69,12.36
2023-11-25 8:10,33.5,-5,71.9,288.2,0,11.33,11.47,9.47,12.68,73.7,72.36,61.31,73.58,1,0.35,44278,13,0.39,6.81,9.45,-5,61.57,71.1,42914,32.5,12.4,6.75,12.09,5.09,13.4,12.06,5.09,9.37,10.72,19.06,21.09,19.09,12.4,12.75,12.4
2023-11-25 8:20,65.6,-4.2,66.2,287.1,0,11.33,11.47,9.94,12.68,73.7,72.36,60.34,73.58,1,0.35,87130,13,0.39,6.8,9.9,-4.3,60.3,67.4,85107,64,12.45,6.8,12.15,5.15,13.45,12.1,5.15,9.4,10.75,19.1,21.15,19.15,12.45,12.8,12.45
2023-11-25 8:30,82.3,-2.7,55.7,169.4,0.05,11.33,11.47,10.96,12.68,73.7,72.36,57.12,73.58,1,0.35,108926,13,0.39,6.82,10.89,-2.7,57.1,56.4,107989,81.4,12.5,6.86,12.22,5.22,13.5,12.14,5.22,9.43,10.79,19.14,21.22,19.22,12.5,12.86,12.5
2023-11-25 8:40,96,-2,53.7,145.4,0.05,11.33,11.47,11.99,12.68,73.7,72.36,55.41,73.58,1,0.35,125363,13,0.39,6.82,11.95,-2,55.41,53.9,124460,94.6,12.55,6.91,12.28,5.28,13.55,12.19,5.28,9.46,10.82,19.19,21.28,19.28,12.55,12.91,12.55
2023-11-25 8:50,141.5,-2,49.8,116.7,0.15,11.33,11.47,13.03,12.68,73.7,72.36,55.46,73.58,1,0.35,143136,13,0.39,6.82,12.98,-2,55.45,50.2,144281,145.3,12.6,6.97,12.34,5.34,13.6,12.23,5.34,9.48,10.86,19.23,21.34,19.34,12.6,12.97,12.6
2023-11-25 9:00,210.6,-2,47.8,181.1,0,11.33,11.47,14.31,12.68,73.7,72.36,55.28,73.58,0,0.35,163711,13,0.42,6.79,14.26,-2,55.4,47.8,162453,207.1,12.65,7.03,12.4,5.4,13.65,12.27,5.4,9.51,10.89,19.27,21.4,19.4,12.65,13.03,12.65
2023-11-25 9:10,291.2,-1.3,46.5,66,0.05,11.33,11.47,15.9,12.68,73.7,72.36,53.17,73.58,0,0.35,187353,13,0.5,6.73,15.84,-1.3,53.26,46.1,185846,286.5,12.7,7.08,12.47,5.47,13.7,12.31,5.47,9.54,10.93,19.31,21.47,19.47,12.7,13.08,12.7
2023-11-25 9:20,371.7,-1,45.8,141.7,0.15,11.33,11.47,17.32,12.68,73.7,72.36,50.6,73.58,0,0.35,211027,13,0.52,6.63,17.26,-1,50.63,46.2,209903,367.5,12.74,7.14,12.53,5.53,13.74,12.35,5.53,9.57,10.96,19.35,21.53,19.53,12.74,13.14,12.74
2023-11-25 9:30,469.4,-1,46.6,152,0.31,11.33,11.47,18.53,12.68,73.7,72.36,48.89,73.58,0,0.35,239911,13,0.52,6.56,18.48,-1,49.1,46.5,237859,462.5,12.79,7.19,12.59,5.59,13.79,12.39,5.59,9.6,10.99,19.39,21.59,19.59,12.79,13.19,12.79
2023-11-25 9:40,581.6,-1,45.1,160.1,0.41,11.33,11.47,19.76,12.68,73.7,72.36,47.57,73.58,0,0.35,272271,13,0.5,6.54,19.69,-1,47.65,45.3,270204,573.9,12.84,7.25,12.65,5.65,13.84,12.44,5.65,9.62,11.03,19.44,21.65,19.65,12.84,13.25,12.84
2023-11-25 9:50,691.7,-0.9,43.8,130.5,0.41,11.33,11.47,20.8,12.68,73.7,72.36,45.62,73.58,0,0.35,303512,13,0.5,6.54,20.73,-1,45.65,43.8,301192,684,12.89,7.3,12.72,5.72,13.89,12.48,5.72,9.65,11.06,19.48,21.72,19.72,12.89,13.3,12.89
2023-11-25 10:00,767.2,-0.4,40.8,153.2,0.77,11.33,11.47,21.78,12.68,73.7,72.36,44.25,73.58,0,0.35,324636,13,0.5,6.53,21.74,-0.5,44.2,41.3,319024,746.5,12.94,7.36,12.78,5.78,13.94,12.52,5.78,9.68,11.1,19.52,21.78,19.78,12.94,13.36,12.94
2023-11-25 10:10,728.8,-0.4,38.7,142.7,0.82,11.33,11.47,22.72,12.68,73.7,72.36,42.08,73.58,0,0.35,308302,13,0.49,6.52,22.66,-0.4,42.02,38.8,356404,877.5,12.99,7.41,12.84,5.84,13.99,12.56,5.84,9.71,11.13,19.56,21.84,19.84,12.99,13.41,12.99
2023-11-25 10:20,988.5,0,35.4,185.8,0.82,11.33,11.47,23.9,12.68,73.7,72.36,39.97,73.58,0,0.35,387618,13,0.49,6.52,23.86,0,40.09,35.8,356026,891.6,13.04,7.47,12.9,5.9,14.04,12.6,5.9,9.73,11.17,19.6,21.9,19.9,13.04,13.47,13.04
2023-11-25 10:30,1029.6,0,32.9,191.8,0.97,11.33,11.47,25.47,12.68,73.7,72.36,37.87,73.58,0,0.35,401246,13,0.49,6.51,25.4,0,38,33,409468,1058,13.08,7.53,12.97,5.97,14.08,12.64,5.97,9.76,11.2,19.64,21.97,19.97,13.08,13.53,13.08
2023-11-25 10:40,1122.4,0,31.3,191.6,1.22,11.33,11.47,22.66,12.68,73.7,72.36,30.83,73.58,0,0.35,430514,13,0.5,6.5,22.78,0,30.77,31.4,429574,1120,13.13,7.58,13.03,6.03,14.13,12.69,6.03,9.79,11.24,19.69,22.03,20.03,13.13,13.58,13.13
2023-11-25 10:50,1188.4,0,30.7,217,0.87,11.33,11.47,23.19,12.68,73.7,72.36,32.1,73.58,0,0.35,451933,13,0.48,6.52,22.99,0,32.12,31,450764,1185.6,13.18,7.64,13.09,6.09,14.18,12.73,6.09,9.82,11.27,19.73,22.09,20.09,13.18,13.64,13.18
2023-11-25 11:00,1227.2,0.6,31.5,181.5,0.82,11.33,11.47,23.54,12.68,73.7,72.36,29.32,73.58,0,0.35,464619,13,0.49,6.51,23.97,0.6,29.31,31.6,463468,1223.6,13.23,7.69,13.15,6.15,14.23,12.77,6.15,9.85,11.31,19.77,22.15,20.15,13.23,13.69,13.23
2023-11-25 11:10,1280.4,0.2,32.3,180.7,0.61,11.33,11.47,21.37,12.68,73.7,72.36,33.47,73.58,0,0.35,481757,13,0.48,6.52,21.04,0.2,33.66,32.2,481417,1279.2,13.28,7.75,13.22,6.22,14.28,12.81,6.22,9.87,11.34,19.81,22.22,20.22,13.28,13.75,13.28
2023-11-25 11:20,1309.6,0.9,31.4,187.4,0.51,11.33,11.47,24.96,12.68,73.7,72.36,30.5,73.58,0,0.35,491354,13,0.48,6.51,25.17,0.9,30,31.4,490516,1308,13.33,7.8,13.28,6.28,14.33,12.85,6.28,9.9,11.38,19.85,22.28,20.28,13.33,13.8,13.33
2023-11-25 11:30,1323.2,1,30.8,154.1,0.51,11.33,11.47,21.87,12.68,73.7,72.36,32.1,73.58,0,0.35,495635,13,0.49,6.51,21.59,1,31.83,30.6,504171,1349.6,13.38,7.86,13.34,6.34,14.38,12.89,6.34,9.93,11.41,19.89,22.34,20.34,13.38,13.86,13.38
2023-11-25 11:40,1319.11,1,30.33,123.22,0.74,11.33,11.47,23.71,12.68,73.7,72.36,29.12,73.58,0,0.35,494507.78,13,0.5,6.51,23.96,1,28.93,30.33,499506.67,1335.56,13.42,7.91,13.4,6.4,14.42,12.93,6.4,9.96,11.45,19.93,22.4,20.4,13.42,13.91,13.42
2023-11-25 11:50,1392.8,1,29.6,132.6,0.51,11.33,11.47,22.36,12.68,73.7,72.36,32.32,73.58,0,0.35,518394,13,0.52,6.54,21.94,1.2,32.28,29.6,518912,1394.4,13.47,7.96,13.46,6.46,14.47,12.97,6.46,9.98,11.48,19.97,22.46,20.46,13.47,13.96,13.47
2023-11-25 12:00,1394.11,1.56,30.67,144.11,1.13,11.33,11.47,22.29,12.68,73.7,72.36,28.62,73.58,0,0.35,518343.33,13,0.52,6.54,22.23,1.56,28.3,30.44,511720,1374.67,13.52,8.03,13.53,6.53,14.52,13.02,6.53,10.01,11.52,20.02,22.53,20.53,13.52,14.03,13.52
2023-11-25 12:10,1391,1.56,29.67,149.44,0.85,11.33,11.47,24.66,12.68,73.7,72.36,27,73.58,0,0.35,517445.56,13,0.51,6.54,24.79,1.44,27.09,30,518557.78,1394.67,13.57,8.08,13.59,6.59,14.57,13.06,6.59,10.04,11.55,20.06,22.59,20.59,13.57,14.08,13.57
